t 1 2 3 4 jOP1 jV0200 
0.0043326 -6.45426 -7.04842 -3.82387 -3.82387 0.000381871 -5.94163e-005 
0.0043332 -5.98509 -7.00014 -4.0103 -4.0103 0.000400489 -0.000101505 
0.0043338 -5.49443 -6.92672 -4.18233 -4.18233 0.000417669 -0.000143229 
0.0043344 -4.98403 -6.82842 -4.33933 -4.33933 0.000433348 -0.000184439 
0.004335 -4.45573 -6.70559 -4.48075 -4.48075 0.000447471 -0.000224987 
0.0043356 -3.91142 -6.55868 -4.60607 -4.60607 0.000459986 -0.000264726 
0.0043362 -3.35307 -6.38821 -4.71485 -4.71485 0.00047085 -0.000303514 
0.0043368 -2.78267 -6.19479 -4.8067 -4.8067 0.000480022 -0.000341212 
0.0043374 -2.20228 -5.97912 -4.88127 -4.88127 0.000487469 -0.000377685 
0.004338 -1.61397 -5.74198 -4.93832 -4.93832 0.000493166 -0.000412801 
0.0043386 -1.01987 -5.48421 -4.97763 -4.97763 0.000497092 -0.000446434 
0.0043392 -0.422105 -5.20674 -4.99905 -4.99905 0.000499232 -0.000478463 
0.0043398 0.177177 -4.91057 -5.00253 -5.00253 0.000499578 -0.000508774 
0.0043404 0.775821 -4.59676 -4.98803 -4.98803 0.00049813 -0.000537258 
0.004341 1.37168 -4.26644 -4.95562 -4.95562 0.000494893 -0.000563811 
0.0043416 1.96261 -3.92079 -4.9054 -4.9054 0.000489879 -0.00058834 
0.0043422 2.54649 -3.56106 -4.83757 -4.83757 0.000483105 -0.000610755 
0.0043428 3.12123 -3.18854 -4.75236 -4.75236 0.000474595 -0.000630977 
0.0043434 3.68475 -2.80457 -4.65008 -4.65008 0.000464381 -0.000648932 
0.004344 4.23504 -2.41052 -4.5311 -4.5311 0.000452499 -0.000664556 
0.0043446 4.77012 -2.00782 -4.39584 -4.39584 0.000438991 -0.000677793 
0.0043452 5.28806 -1.5979 -4.24479 -4.24479 0.000423907 -0.000688596 
0.0043458 5.78701 -1.18224 -4.0785 -4.0785 0.0004073 -0.000696925 
0.0043464 6.26517 -0.762342 -3.89755 -3.89755 0.00038923 -0.000702751 
0.004347 6.72083 -0.339701 -3.70261 -3.70261 0.000369762 -0.000706053 
0.0043476 7.15234 0.0841603 -3.49437 -3.49437 0.000348966 -0.000706818 
0.0043482 7.55817 0.507719 -3.27357 -3.27357 0.000326916 -0.000705045 
0.0043488 7.93685 0.929454 -3.04102 -3.04102 0.000303692 -0.000700739 
0.0043494 8.28702 1.34785 -2.79754 -2.79754 0.000279377 -0.000693917 
0.00435 8.60742 1.76141 -2.54402 -2.54402 0.000254059 -0.000684601 
0.0043506 8.89691 2.16864 -2.28136 -2.28136 0.000227828 -0.000672827 
0.0043512 9.15444 2.56807 -2.0105 -2.0105 0.000200779 -0.000658636 
0.0043518 9.37908 2.95829 -1.73242 -1.73242 0.000173008 -0.000642079 
0.0043524 9.57004 3.33788 -1.44812 -1.44812 0.000144617 -0.000623216 
0.004353 9.72663 3.70548 -1.15862 -1.15862 0.000115705 -0.000602115 
0.0043536 9.84827 4.05977 -0.864952 -0.864952 8.63786e-005 -0.00057885 
0.0043542 9.93454 4.39947 -0.568181 -0.568181 5.67415e-005 -0.000553507 
0.0043548 9.98513 4.72338 -0.269369 -0.269369 2.69006e-005 -0.000526175 
0.0043554 9.99985 5.03032 0.0304107 0.0304107 -3.03697e-006 -0.000496954 
0.004356 9.97866 5.31919 0.330081 0.330081 -3.29636e-005 -0.000465947 
0.0043566 9.92162 5.58895 0.628566 0.628566 -6.27718e-005 -0.000433267 
0.0043572 9.82894 5.83864 0.924793 0.924793 -9.23546e-005 -0.00039903 
0.0043578 9.70096 6.06736 1.2177 1.2177 -0.000121606 -0.00036336 
0.0043584 9.53813 6.27428 1.50623 1.50623 -0.00015042 -0.000326385 
0.004359 9.34105 6.45867 1.78935 1.78935 -0.000178694 -0.000288238 
0.0043596 9.11041 6.61986 2.06604 2.06604 -0.000206326 -0.000249055 
0.0043602 8.84705 6.75727 2.33532 2.33532 -0.000233217 -0.000208978 
0.0043608 8.55191 6.8704 2.5962 2.5962 -0.00025927 -0.00016815 
0.0043614 8.22605 6.95887 2.84776 2.84776 -0.000284392 -0.000126718 
0.004362 7.87064 7.02233 3.08909 3.08909 -0.000308493 -8.48312e-005 
0.0043626 7.48697 7.06057 3.31933 3.31933 -0.000331485 -4.26395e-005 
0.0043632 7.0764 7.07345 3.53764 3.53764 -0.000353287 -2.94564e-007 
0.0043638 6.64041 7.06092 3.74324 3.74324 -0.00037382 4.20514e-005 
0.0043644 6.18057 7.02304 3.9354 3.9354 -0.00039301 8.42463e-005 
0.004365 5.69853 6.95992 4.11343 4.11343 -0.000410788 0.000126139 
0.0043656 5.19603 6.8718 4.27667 4.27667 -0.000427091 0.000167578 
0.0043662 4.67486 6.75901 4.42456 4.42456 -0.00044186 0.000208415 
0.0043668 4.13689 6.62193 4.55656 4.55656 -0.000455041 0.000248504 
0.0043674 3.58407 6.46107 4.67218 4.67218 -0.000466589 0.0002877 
0.004368 3.01837 6.277 4.77103 4.77103 -0.00047646 0.000325863 
0.0043686 2.44184 6.07039 4.85274 4.85274 -0.00048462 0.000362855 
0.0043692 1.85653 5.84197 4.91702 4.91702 -0.000491039 0.000398544 
0.0043698 1.26455 5.59256 4.96363 4.96363 -0.000495694 0.000432801 
0.0043704 0.668033 5.32307 4.99242 4.99242 -0.000498569 0.000465504 
0.004371 0.0691145 5.03446 5.00328 5.00328 -0.000499653 0.000496535 
0.0043716 -0.530052 4.72777 4.99616 4.99616 -0.000498942 0.000525782 
0.0043722 -1.12732 4.40409 4.9711 4.9711 -0.00049644 0.00055314 
0.0043728 -1.72053 4.06459 4.92818 4.92818 -0.000492154 0.000578512 
0.0043734 -2.30756 3.7105 4.86756 4.86756 -0.0004861 0.000601806 
0.004374 -2.88631 3.34307 4.78946 4.78946 -0.0004783 0.000622938 
0.0043746 -3.45469 2.96364 4.69415 4.69415 -0.000468782 0.000641833 
0.0043752 -4.01065 2.57357 4.58198 4.58198 -0.00045758 0.000658422 
0.0043758 -4.55222 2.17425 4.45336 4.45336 -0.000444735 0.000672646 
0.0043764 -5.07743 1.76712 4.30873 4.30873 -0.000430293 0.000684454 
0.004377 -5.5844 1.35364 4.14864 4.14864 -0.000414304 0.000693804 
0.0043776 -6.07132 0.935298 3.97364 3.97364 -0.000396828 0.000700662 
0.0043782 -6.53643 0.513599 3.78436 3.78436 -0.000377926 0.000705002 
0.0043788 -6.97805 0.0900551 3.5815 3.5815 -0.000357667 0.000706811 
0.0043794 -7.39462 -0.333812 3.36577 3.36577 -0.000336123 0.000706081 
0.00438 -7.78462 -0.756481 3.13795 3.13795 -0.000313372 0.000702814 
0.0043806 -8.14667 -1.17643 2.89885 2.89885 -0.000289495 0.000697023 
0.0043812 -8.47944 -1.59216 2.64935 2.64935 -0.000264578 0.000688729 
0.0043818 -8.78177 -2.00216 2.39033 2.39033 -0.000238711 0.00067796 
0.0043824 -9.05255 -2.40498 2.12272 2.12272 -0.000211986 0.000664757 
0.004383 -9.29081 -2.79916 1.84749 1.84749 -0.0001845 0.000649165 
0.0043836 -9.4957 -3.18328 1.56563 1.56563 -0.000156352 0.000631242 
0.0043842 -9.66648 -3.55597 1.27814 1.27814 -0.000127641 0.000611052 
0.0043848 -9.80255 -3.91588 0.986056 0.986056 -9.84726e-005 0.000588666 
0.0043854 -9.9034 -4.26173 0.690433 0.690433 -6.89502e-005 0.000564167 
0.004386 -9.96868 -4.59227 0.39233 0.39233 -3.91801e-005 0.00053764 
0.0043866 -9.99815 -4.90632 0.0928173 0.0928173 -9.26922e-006 0.000509183 
0.0043872 -9.99171 -5.20275 -0.207028 -0.207028 2.06749e-005 0.000478897 
0.0043878 -9.94938 -5.48048 -0.50613 -0.50613 5.05448e-005 0.00044689 
0.0043884 -9.87132 -5.73853 -0.803414 -0.803414 8.02331e-005 0.000413279 
0.004389 -9.7578 -5.97597 -1.09781 -1.09781 0.000109633 0.000378182 
0.0043896 -9.60922 -6.19194 -1.38827 -1.38827 0.00013864 0.000341728 
0.0043902 -9.42614 -6.38568 -1.67374 -1.67374 0.000167148 0.000304046 
0.0043908 -9.20919 -6.55647 -1.95319 -1.95319 0.000195056 0.000265272 
0.0043914 -8.95917 -6.70372 -2.22563 -2.22563 0.000222263 0.000225545 
0.004392 -8.67696 -6.82688 -2.49008 -2.49008 0.000248672 0.000185008 
0.0043926 -8.36359 -6.92553 -2.74558 -2.74558 0.000274188 0.000143806 
0.0043932 -8.02018 -6.99929 -2.99122 -2.99122 0.000298719 0.000102088 
0.0043938 -7.64795 -7.04792 -3.22612 -3.22612 0.000322177 6.00033e-005 
0.0043944 -7.24826 -7.07123 -3.44943 -3.44943 0.000344478 1.77029e-005 
0.004395 -6.82254 -7.06915 -3.66035 -3.66035 0.000365541 -2.4661e-005 
0.0043956 -6.3723 -7.04167 -3.85812 -3.85812 0.000385291 -6.69364e-005 
0.0043962 -5.89918 -6.98889 -4.04203 -4.04203 0.000403658 -0.000108971 
0.0043968 -5.40487 -6.91102 -4.21142 -4.21142 0.000420574 -0.000150615 
0.0043974 -4.89115 -6.80832 -4.36569 -4.36569 0.00043598 -0.000191717 
0.004398 -4.35985 -6.68116 -4.50427 -4.50427 0.00044982 -0.000232131 
0.0043986 -3.8129 -6.53001 -4.62668 -4.62668 0.000462044 -0.000271711 
0.0043992 -3.25225 -6.3554 -4.73247 -4.73247 0.000472609 -0.000310315 
0.0043998 -2.67992 -6.15797 -4.82126 -4.82126 0.000481476 -0.000347805 
0.0044004 -2.09796 -5.93841 -4.89273 -4.89273 0.000488613 -0.000384045 
0.004401 -1.50847 -5.69753 -4.94663 -4.94663 0.000493996 -0.000418906 
0.0044016 -0.913556 -5.43618 -4.98276 -4.98276 0.000497604 -0.000452262 
0.0044022 -0.315364 -5.1553 -5.00099 -5.00099 0.000499425 -0.000483994 
0.0044028 0.283962 -4.85591 -5.00126 -5.00126 0.000499452 -0.000513987 
0.0044034 0.882267 -4.53907 -4.98356 -4.98356 0.000497684 -0.000542134 
0.004404 1.4774 -4.20593 -4.94797 -4.94797 0.00049413 -0.000568333 
0.0044046 2.06723 -3.85768 -4.8946 -4.8946 0.0004888 -0.000592492 
0.0044052 2.64964 -3.49558 -4.82365 -4.82365 0.000481715 -0.000614522 
0.0044058 3.22252 -3.12092 -4.73537 -4.73537 0.000472899 -0.000634344 
0.0044064 3.78384 -2.73505 -4.63009 -4.63009 0.000462385 -0.000651889 
0.004407 4.33156 -2.33935 -4.50817 -4.50817 0.000450209 -0.000667091 
0.0044076 4.86372 -1.93526 -4.37006 -4.37006 0.000436417 -0.000679898 
0.0044082 5.37841 -1.52421 -4.21626 -4.21626 0.000421057 -0.000690262 
0.0044088 5.87379 -1.10769 -4.04731 -4.04731 0.000404185 -0.000698147 
0.0044094 6.34806 -0.687186 -3.86382 -3.86382 0.000385861 -0.000703525 
0.00441 6.79953 -0.264216 -3.66645 -3.66645 0.000366151 -0.000706375 
0.0044106 7.22658 0.159703 -3.45592 -3.45592 0.000345126 -0.000706688 
0.0044112 7.62768 0.583048 -3.23297 -3.23297 0.000322861 -0.000704463 
0.0044118 8.00137 1.0043 -2.99841 -2.99841 0.000299437 -0.000699707 
0.0044124 8.34633 1.42194 -2.75308 -2.75308 0.000274936 -0.000692438 
0.004413 8.6613 1.83448 -2.49786 -2.49786 0.000249449 -0.000682682 
0.0044136 8.94517 2.24043 -2.23366 -2.23366 0.000223065 -0.000670474 
0.0044142 9.1969 2.63833 -1.96145 -1.96145 0.00019588 -0.000655857 
0.0044148 9.4156 3.02675 -1.68219 -1.68219 0.000167992 -0.000638885 
0.0044154 9.60048 3.4043 -1.39688 -1.39688 0.0001395 -0.000619618 
0.004416 9.75087 3.76962 -1.10656 -1.10656 0.000110507 -0.000598125 
0.0044166 9.86625 4.1214 -0.812265 -0.812265 8.1117e-005 -0.000574484 
0.0044172 9.94618 4.45838 -0.515052 -0.515052 5.14358e-005 -0.000548779 
0.0044178 9.99038 4.77935 -0.215989 -0.215989 2.15698e-005 -0.000521104 
0.0044184 9.99871 5.08315 0.08385 0.08385 -8.3737e-006 -0.000491556 
0.004419 9.97111 5.36869 0.383388 0.383388 -3.82871e-005 -0.000460243 
0.0044196 9.90771 5.63494 0.681549 0.681549 -6.8063e-005 -0.000427276 
0.0044202 9.80871 5.88096 0.977261 0.977261 -9.75944e-005 -0.000392775 
0.0044208 9.67448 6.10585 1.26946 1.26946 -0.000126775 -0.000356863 
0.0044214 9.5055 6.30881 1.55711 1.55711 -0.000155501 -0.00031967 
0.004422 9.30238 6.48911 1.83916 1.83916 -0.000183668 -0.000281328 
0.0044226 9.06585 6.6461 2.1146 2.1146 -0.000211175 -0.000241975 
0.0044232 8.79675 6.77922 2.38245 2.38245 -0.000237924 -0.000201753 
0.0044238 8.49606 6.88799 2.64174 2.64174 -0.000263818 -0.000160807 
0.0044244 8.16484 6.97201 2.89154 2.89154 -0.000288764 -0.000119283 
0.004425 7.8043 7.031 3.13096 3.13096 -0.000312673 -7.73307e-005 
0.0044256 7.41573 7.06473 3.35912 3.35912 -0.00033546 -3.51006e-005 
0.0044262 7.00052 7.07308 3.57523 3.57523 -0.000357041 7.25566e-006 
0.0044268 6.56017 7.05603 3.77849 3.77849 -0.00037734 4.95858e-005 
0.0044274 6.09625 7.01363 3.96818 3.96818 -0.000396283 9.17379e-005 
0.004428 5.61044 6.94604 4.14362 4.14362 -0.000413803 0.00013356 
0.0044286 5.10447 6.8535 4.30417 4.30417 -0.000429837 0.000174903 
0.0044292 4.58017 6.73635 4.44926 4.44926 -0.000444326 0.000215618 
0.0044298 4.03941 6.59499 4.57837 4.57837 -0.00045722 0.000255558 
0.0044304 3.48415 6.42995 4.69104 4.69104 -0.000468471 0.00029458 
0.004431 2.91637 6.24181 4.78685 4.78685 -0.00047804 0.000332544 
0.0044316 2.33812 6.03126 4.86548 4.86548 -0.000485892 0.000369314 
0.0044322 1.75147 5.79904 4.92662 4.92662 -0.000491998 0.000404757 
0.0044328 1.15853 5.54598 4.97007 4.97007 -0.000496337 0.000438746 
0.0044334 0.561421 5.27301 4.99567 4.99567 -0.000498893 0.000471159 
0.004434 -0.037699 4.9811 5.00332 5.00332 -0.000499658 0.00050188 
0.0044346 -0.636684 4.6713 4.99301 4.99301 -0.000498627 0.000530798 
0.0044352 -1.23338 4.34472 4.96475 4.96475 -0.000495806 0.00055781 
0.0044358 -1.82565 4.00253 4.91867 4.91867 -0.000491204 0.000582818 
0.0044364 -2.41136 3.64596 4.85491 4.85491 -0.000484837 0.000605732 
0.004437 -2.98841 3.2763 4.77372 4.77372 -0.000476729 0.000626471 
0.0044376 -3.55472 2.89487 4.67539 4.67539 -0.000466908 0.00064496 
0.0044382 -4.10827 2.50304 4.56025 4.56025 -0.000455411 0.000661132 
0.0044388 -4.64706 2.10223 4.42874 4.42874 -0.000442277 0.000674929 
0.0044394 -5.16916 1.69386 4.28132 4.28132 -0.000427555 0.000686302 
0.00444 -5.67269 1.2794 4.11853 4.11853 -0.000411297 0.000695209 
0.0044406 -6.15584 0.860355 3.94093 3.94093 -0.000393562 0.00070162 
0.0044412 -6.61689 0.438216 3.74919 3.74919 -0.000374413 0.00070551 
0.0044418 -7.05416 0.014503 3.54397 3.54397 -0.00035392 0.000706867 
0.0044424 -7.4661 -0.409262 3.32603 3.32603 -0.000332155 0.000705684 
0.004443 -7.85122 -0.831557 3.09614 3.09614 -0.000309197 0.000701967 
0.0044436 -8.20814 -1.25087 2.85513 2.85513 -0.000285128 0.000695728 
0.0044442 -8.53558 -1.66568 2.60386 2.60386 -0.000260035 0.00068699 
0.0044448 -8.83236 -2.07451 2.34325 2.34325 -0.000234009 0.000675785 
0.0044454 -9.09741 -2.47589 2.07421 2.07421 -0.000207141 0.000662152 
0.004446 -9.32979 -2.86838 1.79772 1.79772 -0.00017953 0.00064614 
0.0044466 -9.52865 -3.25057 1.51478 1.51478 -0.000151274 0.000627808 
0.0044472 -9.69329 -3.62108 1.2264 1.2264 -0.000122474 0.000607221 
0.0044478 -9.82311 -3.97858 0.933605 0.933605 -9.32347e-005 0.000584453 
0.0044484 -9.91764 -4.32179 0.637462 0.637462 -6.36603e-005 0.000559585 
0.004449 -9.97656 -4.64948 0.33903 0.33903 -3.38573e-005 0.000532708 
0.0044496 -9.99963 -4.96046 0.0393791 0.0393791 -3.93261e-006 0.000503917 
0.0044502 -9.98679 -5.25363 -0.260413 -0.260413 2.60062e-005 0.000473316 
0.0044508 -9.93808 -5.52793 -0.559269 -0.559269 5.58515e-005 0.000441015 
0.0044514 -9.85367 -5.78238 -0.856117 -0.856117 8.54963e-005 0.00040713 
0.004452 -9.73387 -6.01605 -1.14989 -1.14989 0.000114834 0.000371782 
0.0044526 -9.57911 -6.22812 -1.43953 -1.43953 0.000143759 0.000335099 
0.0044532 -9.38993 -6.41781 -1.724 -1.724 0.000172168 0.000297213 
0.0044538 -9.16703 -6.58445 -2.00228 -2.00228 0.000199958 0.000258258 
0.0044544 -8.91121 -6.72744 -2.27337 -2.27337 0.000227031 0.000218377 
0.004455 -8.62337 -6.84627 -2.53629 -2.53629 0.000253287 0.00017771 
0.0044556 -8.30456 -6.9405 -2.7901 -2.7901 0.000278634 0.000136406 
0.0044562 -7.95592 -7.00981 -3.03389 -3.03389 0.00030298 9.46113e-005 
0.0044568 -7.5787 -7.05393 -3.26678 -3.26678 0.000326238 5.24769e-005 
0.0044574 -7.17426 -7.07272 -3.48794 -3.48794 0.000348324 1.01541e-005 
0.004458 -6.74405 -7.06611 -3.69657 -3.69657 0.000369159 -3.22052e-005 
0.0044586 -6.28962 -7.03411 -3.89192 -3.89192 0.000388668 -7.44488e-005 
0.0044592 -5.8126 -6.97685 -4.0733 -4.0733 0.00040678 -0.000116425 
0.0044598 -5.3147 -6.89453 -4.24004 -4.24004 0.000423432 -0.000157983 
0.0044604 -4.7977 -6.78744 -4.39155 -4.39155 0.000438563 -0.000198974 
0.004461 -4.26348 -6.65597 -4.52729 -4.52729 0.000452118 -0.00023925 
0.0044616 -3.71394 -6.5006 -4.64676 -4.64676 0.00046405 -0.000278666 
0.0044622 -3.15106 -6.32187 -4.74955 -4.74955 0.000474314 -0.000317082 
0.0044628 -2.57686 -6.12044 -4.83527 -4.83527 0.000482875 -0.000354358 
0.0044634 -1.99341 -5.89703 -4.90363 -4.90363 0.000489702 -0.000390362 
0.004464 -1.40279 -5.65243 -4.95437 -4.95437 0.000494769 -0.000424964 
0.0044646 -0.807139 -5.38753 -4.98732 -4.98732 0.00049806 -0.000458039 
0.0044652 -0.208587 -5.10327 -5.00235 -5.00235 0.000499561 -0.000489469 
0.0044658 0.390715 -4.80069 -4.99942 -4.99942 0.000499268 -0.000519141 
0.0044664 0.988613 -4.48087 -4.97853 -4.97853 0.000497182 -0.000546948 
0.004467 1.58296 -4.14494 -4.93975 -4.93975 0.000493309 -0.00057279 
0.0044676 2.17162 -3.79413 -4.88324 -4.88324 0.000487665 -0.000596575 
0.0044682 2.75248 -3.4297 -4.80918 -4.80918 0.000480269 -0.000618218 
0.0044688 3.32346 -3.05294 -4.71785 -4.71785 0.000471149 -0.000637639 
0.0044694 3.88249 -2.66522 -4.60957 -4.60957 0.000460335 -0.000654771 
0.00447 4.42758 -2.26792 -4.48473 -4.48473 0.000447869 -0.00066955 
0.0044706 4.95677 -1.86248 -4.34379 -4.34379 0.000433793 -0.000681925 
0.0044712 5.46815 -1.45034 -4.18724 -4.18724 0.00041816 -0.00069185 
0.0044718 5.95989 -1.033 -4.01566 -4.01566 0.000401024 -0.00069929 
0.0044724 6.43023 -0.611951 -3.82965 -3.82965 0.000382448 -0.000704218 
0.004473 6.87747 -0.1887 -3.62988 -3.62988 0.000362499 -0.000706617 
0.0044736 7.3 0.235228 -3.41708 -3.41708 0.000341247 -0.000706477 
0.0044742 7.69631 0.658311 -3.192 -3.192 0.000318769 -0.0007038 
0.0044748 8.06498 1.07903 -2.95545 -2.95545 0.000295147 -0.000698595 
0.0044754 8.40468 1.49587 -2.70829 -2.70829 0.000270464 -0.000690881 
0.004476 8.71419 1.90734 -2.45141 -2.45141 0.00024481 -0.000680685 
0.0044766 8.9924 2.31196 -2.18571 -2.18571 0.000218277 -0.000668044 
0.0044772 9.23831 2.70828 -1.91217 -1.91217 0.000190959 -0.000653004 
0.0044778 9.45104 3.09486 -1.63176 -1.63176 0.000162956 -0.000635618 
0.0044784 9.62982 3.47033 -1.34549 -1.34549 0.000134367 -0.000615949 
0.004479 9.77401 3.83334 -1.05438 -1.05438 0.000105296 -0.000594067 
0.0044796 9.88309 4.18257 -0.759486 -0.759486 7.58462e-005 -0.000570052 
0.0044802 9.95668 4.51679 -0.461865 -0.461865 4.61242e-005 -0.000543989 
0.0044808 9.9945 4.83477 -0.162584 -0.162584 1.62365e-005 -0.000515972 
0.0044814 9.99642 5.1354 0.13728 0.13728 -1.37095e-005 -0.000486102 
0.004482 9.96243 5.41757 0.436651 0.436651 -4.36062e-005 -0.000454486 
0.0044826 9.89266 5.68029 0.734454 0.734454 -7.33464e-005 -0.000421237 
0.0044832 9.78736 5.9226 1.02962 1.02962 -0.000102823 -0.000386475 
0.0044838 9.6469 6.14364 1.32108 1.32108 -0.00013193 -0.000350326 
0.0044844 9.47179 6.34262 1.60781 1.60781 -0.000160564 -0.000312917 
0.004485 9.26266 6.51881 1.88875 1.88875 -0.000188621 -0.000274385 
0.0044856 9.02025 6.67158 2.16291 2.16291 -0.000216 -0.000234867 
0.0044862 8.74545 6.80039 2.42931 2.42931 -0.000242603 -0.000194506 
0.0044868 8.43924 6.90478 2.68697 2.68697 -0.000268335 -0.000153446 
0.0044874 8.10271 6.98436 2.93499 2.93499 -0.000293103 -0.000111834 
0.004488 7.73708 7.03886 3.17246 3.17246 -0.000316818 -6.98214e-005 
0.0044886 7.34365 7.06807 3.39854 3.39854 -0.000339396 -2.75577e-005 
0.0044892 6.92385 7.0719 3.61241 3.61241 -0.000360754 1.48051e-005 
0.0044898 6.47918 7.05032 3.81331 3.81331 -0.000380816 5.71146e-005 
0.0044904 6.01123 7.00342 4.0005 4.0005 -0.000399511 9.9219e-005 
0.004491 5.5217 6.93137 4.17333 4.17333 -0.000416771 0.000140967 
0.0044916 5.01233 6.83442 4.33117 4.33117 -0.000432533 0.000182209 
0.0044922 4.48496 6.71291 4.47345 4.47345 -0.000446742 0.000222796 
0.0044928 3.94147 6.5673 4.59967 4.59967 -0.000459346 0.000262583 
0.0044934 3.38383 6.3981 4.70936 4.70936 -0.000470301 0.000301427 
0.004494 2.81404 6.20591 4.80213 4.80213 -0.000479566 0.000339188 
0.0044946 2.23413 5.99144 4.87766 4.87766 -0.000487108 0.00037573 
0.0044952 1.64621 5.75544 4.93567 4.93567 -0.000492901 0.000410924 
0.0044958 1.05237 5.49877 4.97594 4.97594 -0.000496924 0.000444641 
0.0044964 0.454746 5.22235 4.99835 4.99835 -0.000499161 0.000476761 
0.004497 -0.144508 4.92717 5.0028 5.0028 -0.000499606 0.000507168 
0.0044976 -0.743243 4.6143 4.98928 4.98928 -0.000498256 0.000535754 
0.0044982 -1.33931 4.28485 4.95784 4.95784 -0.000495116 0.000562415 
0.0044988 -1.93056 3.94 4.90859 4.90859 -0.000490198 0.000587057 
0.0044994 -2.51488 3.58101 4.84172 4.84172 -0.000483519 0.000609589 
0.0045 -3.09017 3.20915 4.75745 4.75745 -0.000475103 0.000629932 
0.0045006 -3.65436 2.82577 4.65609 4.65609 -0.000464981 0.000648013 
0.0045012 -4.20542 2.43224 4.53801 4.53801 -0.000453189 0.000663766 
0.0045018 -4.74137 2.02997 4.40362 4.40362 -0.000439769 0.000677134 
0.0045024 -5.2603 1.62041 4.25342 4.25342 -0.000424769 0.00068807 
0.004503 -5.76033 1.20502 4.08794 4.08794 -0.000408243 0.000696535 
0.0045036 -6.23967 0.785314 3.90778 3.90778 -0.000390251 0.000702498 
0.0045042 -6.6966 0.362783 3.71358 3.71358 -0.000370858 0.000705938 
0.0045048 -7.12947 -0.0610507 3.50605 3.50605 -0.000350132 0.000706842 
0.0045054 -7.53674 -0.484665 3.28592 3.28592 -0.000328149 0.000705207 
0.004506 -7.91693 -0.906539 3.05398 3.05398 -0.000304987 0.000701039 
0.0045066 -8.26869 -1.32516 2.81108 2.81108 -0.000280729 0.000694353 
0.0045072 -8.59074 -1.73901 2.55808 2.55808 -0.000255463 0.000685173 
0.0045078 -8.88194 -2.14663 2.29589 2.29589 -0.00022928 0.000673532 
0.0045084 -9.14124 -2.54653 2.02546 2.02546 -0.000202273 0.000659471 
0.004509 -9.3677 -2.93728 1.74775 1.74775 -0.000174539 0.000643042 
0.0045096 -9.56051 -3.31748 1.46376 1.46376 -0.000146179 0.000624303 
0.0045102 -9.71899 -3.68577 1.17451 1.17451 -0.000117293 0.000603321 
0.0045108 -9.84255 -4.04082 0.881049 0.881049 -8.79861e-005 0.000580173 
0.0045114 -9.93076 -4.38135 0.58442 0.58442 -5.83632e-005 0.00055494 
0.004512 -9.9833 -4.70615 0.285691 0.285691 -2.85306e-005 0.000527715 
0.0045126 -9.99998 -5.01404 -0.0140635 -0.0140635 1.40446e-006 0.000498593 
0.0045132 -9.98074 -5.30393 -0.313768 -0.313768 3.13345e-005 0.000467681 
0.0045138 -9.92565 -5.57476 -0.612345 -0.612345 6.11519e-005 0.000435089 
0.0045144 -9.83491 -5.82556 -0.908722 -0.908722 9.07497e-005 0.000400934 
0.004515 -9.70884 -6.05545 -1.20184 -1.20184 0.000120022 0.000365339 
0.0045156 -9.5479 -6.26358 -1.49063 -1.49063 0.000148862 0.000328432 
